Number,Timestamp,Gender,Age,Breed,Household Cats,Housing,Area,Ext,Obs,Shy,Calm,Scared,Intelligent,Vigilent,Persistent,Affectionate,Friendly,Solitary,Rough,Dominant,Aggressive,Impulsive,Predictable,Distracted,Abundance,PredBirds,PredMamm,Additional Comments
325,2021-03-07 09:57:39 UTC,F,[1-2],EUR,2,IH,R,3,1,1,4,4,5,4,5,4,2,2,4,2,2,2,5,2,3,3,3,
326,2021-03-07 10:08:28 UTC,M,[1-2],DK,2,SH,R,3,2,3,3,2,4,4,3,4,3,2,2,3,3,4,3,4,3,3,3,
327,2021-03-07 12:32:23 UTC,F,[2-10],EUR,1,IH,R,3,3,4,4,5,5,4,4,5,4,2,1,1,1,1,4,4,3,3,2,
328,2021-03-07 12:41:21 UTC,F,<1,EUR,5+,IH,R,2,1,1,3,1,1,1,1,1,3,2,4,4,4,3,3,3,3,3,3,
329,2021-03-07 12:43:07 UTC,F,<1,EUR,5+,IH,R,2,1,5,1,5,5,5,3,2,1,3,3,3,4,4,2,3,3,3,3,
33,2021-02-17 00:06:22 UTC,F,[1-2],BIR,2,ANB,R,0,2,4,4,1,1,1,1,1,4,1,2,1,1,4,4,3,DK,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 20 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
330,2021-03-07 12:44:25 UTC,F,[2-10],EUR,5+,IH,R,2,2,2,3,4,4,4,4,5,4,3,3,4,4,4,3,4,3,3,3,
331,2021-03-07 12:45:46 UTC,F,[2-10],EUR,5+,IH,R,2,1,2,4,4,4,4,4,4,2,3,3,4,4,4,3,3,3,3,3,
332,2021-03-07 16:28:27 UTC,M,[2-10],EUR,3,SH,R,3,2,4,3,5,5,5,5,5,2,3,3,4,3,2,4,2,3,3,4,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 20 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
333,2021-03-07 17:06:00 UTC,M,[1-2],NR,2,IH,R,3,2,1,1,1,5,3,5,4,4,3,4,5,3,5,1,5,3,3,4,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 19 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
334,2021-03-07 19:40:35 UTC,F,[1-2],NR,3,IH,R,3,2,1,1,1,4,3,4,5,5,1,1,1,1,1,5,4,3,3,3,QUERY LENGTH LIMIT EXCEEDED. MAX ALLOWED QUERY : 500 CHARS
335,2021-03-07 20:05:20 UTC,F,[2-10],SAV,1,IH,R,0,2,4,1,1,5,5,5,4,1,1,4,4,5,4,4,4,3,3,0,
336,2021-03-07 20:26:35 UTC,M,[2-10],DK,1,SH,PU,3,2,4,2,4,4,4,4,4,2,4,3,4,4,4,3,4,3,3,3,
337,2021-03-07 22:00:48 UTC,F,[1-2],EUR,1,SH,PU,3,2,3,3,3,5,5,4,4,2,4,1,2,3,2,4,3,3,3,4,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 19 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
338,2021-03-10 13:21:50 UTC,M,>10,NR,1,IH,R,2,2,5,5,3,5,5,5,5,5,1,1,2,3,3,2,5,3,3,3,
339,2021-03-13 13:24:04 UTC,M,[2-10],EUR,2,SH,R,2,2,1,2,1,5,5,5,5,4,3,3,3,4,4,4,4,3,3,2,
34,2021-02-17 18:12:21 UTC,F,<1,EUR,2,SH,PU,0,2,1,2,2,5,5,5,4,4,3,1,2,2,2,2,2,DK,0,0,
340,2021-03-13 13:32:22 UTC,M,[2-10],EUR,2,IH,R,3,2,1,5,1,5,5,5,3,1,4,1,3,3,1,5,1,3,3,3,
341,2021-03-13 13:39:18 UTC,M,>10,EUR,3,SH,U,2,3,1,5,1,5,4,4,5,3,3,2,5,4,4,2,3,3,3,3,
342,2021-03-13 13:39:51 UTC,M,>10,NR,1,IH,R,2,2,3,4,2,4,4,4,5,3,4,2,3,3,4,2,4,3,3,3,
343,2021-03-13 13:44:32 UTC,M,>10,EUR,2,SH,R,2,2,2,4,3,5,5,5,5,2,3,2,2,2,2,4,3,3,3,3,
344,2021-03-13 13:57:19 UTC,M,[2-10],CHA,5+,IH,R,2,2,1,4,1,5,5,5,5,5,4,2,4,2,2,4,3,3,3,4,
345,2021-03-13 14:05:18 UTC,M,<1,NR,4,IH,PU,3,2,4,4,3,3,4,3,5,2,4,1,1,2,2,3,4,3,3,4,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 18 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
346,2021-03-13 14:13:49 UTC,F,[2-10],EUR,2,SH,PU,3,1,3,4,5,4,4,3,3,2,4,3,1,2,3,3,1,3,3,1,
347,2021-03-13 14:17:09 UTC,F,[1-2],NR,1,SH,R,3,2,2,4,5,5,5,5,4,2,3,1,1,5,1,4,2,3,3,4,
348,2021-03-13 14:29:13 UTC,F,[2-10],EUR,1,SH,PU,3,2,4,5,4,3,4,3,4,2,4,4,4,3,4,3,4,3,3,4,
349,2021-03-13 14:58:46 UTC,M,<1,EUR,3,IH,R,2,2,1,2,2,1,1,1,1,1,2,3,3,2,3,1,1,3,3,3,
35,2021-02-17 21:41:52 UTC,M,[2-10],MCO,5,ANB,R,0,3,5,3,1,5,5,5,5,4,3,3,3,3,2,4,3,DK,0,0,
350,2021-03-13 15:01:32 UTC,F,[2-10],EUR,2,SH,PU,3,1,4,4,2,4,4,3,5,1,4,1,5,3,5,2,1,3,3,4,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 18 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
351,2021-03-13 15:01:49 UTC,M,[1-2],EUR,4,IH,R,3,2,5,5,1,5,4,3,5,1,5,3,3,2,1,1,5,3,3,2,
352,2021-03-13 15:21:31 UTC,F,[2-10],BIR,5,SH,R,1,1,3,2,4,2,3,3,4,3,4,1,4,3,3,3,3,3,3,1,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 17 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
353,2021-03-13 15:24:35 UTC,F,>10,EUR,1,IH,PU,3,2,4,3,2,4,5,5,4,1,4,2,4,4,2,5,2,3,3,3,
354,2021-03-13 16:30:48 UTC,M,<1,NR,5,SH,R,3,2,1,4,2,4,3,2,5,5,3,1,2,1,2,2,5,3,3,3,
355,2021-03-13 16:51:23 UTC,M,[1-2],EUR,3,SH,U,2,2,1,1,2,1,1,1,2,2,1,2,2,2,1,1,1,3,3,1,
356,2021-03-13 17:12:55 UTC,M,[2-10],EUR,5+,IH,R,3,2,1,5,1,1,1,1,1,5,1,2,2,1,1,3,2,3,3,3,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 17 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
357,2021-03-13 17:16:09 UTC,F,>10,EUR,5,IH,R,3,2,1,1,1,4,5,5,4,3,5,5,5,5,5,1,3,3,3,3,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 17 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
358,2021-03-13 17:24:43 UTC,DK,[2-10],NR,5,SH,R,2,2,2,5,3,4,2,5,4,5,2,1,2,3,1,3,3,3,3,4,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 16 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
359,2021-03-13 17:27:33 UTC,M,[2-10],TUR,5,IH,PU,2,2,1,3,1,5,5,5,5,5,3,1,3,1,3,3,5,3,3,4,
36,2021-02-17 21:48:23 UTC,F,[1-2],NR,2,SH,PU,0,1,5,5,3,4,5,3,3,2,5,2,4,3,2,4,1,DK,0,0,
360,2021-03-13 17:27:43 UTC,M,>10,EUR,1,SH,PU,1,2,1,5,1,5,5,5,5,5,5,1,1,1,1,1,1,3,3,3,
361,2021-03-13 17:40:05 UTC,M,>10,CHA,1,IH,R,3,2,2,4,2,4,3,5,4,2,4,3,4,4,3,3,4,3,3,3,
362,2021-03-13 17:43:13 UTC,F,[1-2],BRI,5+,IH,R,3,3,1,3,1,5,4,3,5,4,2,1,4,2,3,3,2,3,3,4,
363,2021-03-13 17:43:29 UTC,M,[2-10],EUR,5+,SH,R,4,3,1,2,1,4,4,4,2,2,5,4,4,3,2,3,2,3,3,4,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 16 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
364,2021-03-13 19:05:27 UTC,M,<1,EUR,2,IH,R,2,2,1,3,1,4,1,5,5,5,2,1,1,1,4,5,5,3,3,3,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 15 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
365,2021-03-13 20:19:48 UTC,M,[2-10],EUR,2,SH,R,2,2,4,5,5,5,5,5,5,4,4,3,4,3,4,3,2,3,3,4,
366,2021-03-13 21:03:15 UTC,F,<1,EUR,2,SH,PU,3,2,4,5,5,5,5,5,5,3,3,1,2,1,2,3,3,3,3,3,
367,2021-03-13 21:58:03 UTC,F,[1-2],BEN,3,IH,R,3,2,2,3,2,4,5,5,4,3,4,3,5,4,4,3,3,3,3,3,
368,2021-03-14 10:26:57 UTC,M,[2-10],NR,2,IH,PU,3,2,4,3,4,4,5,4,4,2,3,2,3,3,3,3,3,3,3,4,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 15 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
369,2021-03-14 10:34:40 UTC,F,[2-10],EUR,2,IH,PU,2,2,2,4,5,5,5,5,4,2,4,1,4,5,4,3,3,3,3,4,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 15 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
37,2021-02-17 23:30:47 UTC,F,<1,EUR,5+,AWB,R,0,3,1,4,1,5,5,5,5,3,2,1,5,1,1,2,1,DK,0,0,
370,2021-03-14 12:02:24 UTC,M,[2-10],EUR,2,SH,R,3,2,4,3,3,4,4,4,3,1,2,3,3,2,4,2,3,3,3,4,
371,2021-03-14 12:27:08 UTC,F,[1-2],TUR,4,SH,U,2,2,4,4,1,1,1,5,5,1,3,1,4,3,4,3,1,3,3,2,
372,2021-03-14 13:07:20 UTC,F,[2-10],NR,1,SH,PU,4,1,2,4,1,5,5,4,2,2,4,1,1,2,2,4,2,3,3,2,
373,2021-03-14 17:03:34 UTC,M,[2-10],NR,2,SH,PU,2,2,4,2,2,4,4,4,4,4,4,4,4,4,2,2,2,3,3,3,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 14 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
374,2021-03-14 18:49:18 UTC,F,[2-10],NR,1,IH,R,2,1,1,4,2,3,4,4,5,5,2,1,1,2,2,4,3,3,3,3,
375,2021-03-14 20:05:43 UTC,M,[2-10],EUR,1,IH,PU,2,2,5,4,4,3,4,5,5,1,1,1,1,2,1,1,2,3,3,4,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 14 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
376,2021-03-16 15:03:25 UTC,F,[2-10],EUR,1,IH,PU,2,3,5,4,5,4,5,4,5,2,1,1,1,2,3,4,2,3,3,2,
377,2021-03-16 20:26:58 UTC,M,[2-10],NR,1,SH,R,1,2,2,4,4,5,4,4,5,4,4,1,1,3,3,2,2,3,3,1,
378,2021-03-17 22:45:55 UTC,M,[1-2],EUR,2,IH,PU,3,2,4,3,3,4,4,4,5,4,2,1,2,1,3,3,3,3,3,4,
379,2021-03-17 22:47:47 UTC,F,[1-2],EUR,2,IH,PU,2,2,5,4,4,5,5,5,5,3,4,4,4,4,4,3,3,3,3,4,
38,2021-02-18 01:52:26 UTC,M,[1-2],MCO,2,ANB,U,0,2,1,4,1,5,5,5,5,3,5,1,2,1,3,5,3,DK,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 13 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
380,2021-02-09 16:50:26 UTC,M,[2-10],NR,4,IH,R,2,3,1,4,1,5,3,5,5,4,4,2,4,1,3,5,2,3,3,3,
381,2021-02-10 16:41:23 UTC,F,[2-10],DK,1,IH,R,3,1,5,4,5,5,5,4,1,2,5,3,3,5,4,2,3,3,3,3,
382,2021-02-10 18:57:25 UTC,F,[2-10],EUR,3,SH,R,3,1,4,5,2,5,5,5,5,5,3,1,5,4,1,2,2,3,3,4,
383,2021-02-12 10:43:10 UTC,F,<1,NR,2,IH,R,3,2,4,3,2,5,4,4,4,2,2,3,4,2,3,3,2,3,2,2,
384,2021-02-12 13:55:49 UTC,M,<1,EUR,3,IH,R,1,2,3,2,3,4,3,4,5,4,1,1,2,1,3,4,3,3,2,3,
385,2021-02-13 08:25:10 UTC,F,[2-10],NR,2,IH,R,2,2,4,5,2,4,5,5,5,4,2,2,2,2,2,4,2,3,2,4,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 13 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
386,2021-02-13 12:45:50 UTC,F,[2-10],EUR,5,SH,U,3,2,5,4,2,4,4,5,5,1,3,1,1,1,1,5,3,3,2,2,
387,2021-02-13 13:07:55 UTC,F,[2-10],SPH,2,IH,PU,3,2,3,2,2,5,5,5,5,2,4,1,5,4,2,4,2,3,2,2,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 13 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
388,2021-02-13 14:40:10 UTC,M,>10,EUR,1,IH,R,2,2,5,5,5,4,4,4,5,2,4,1,1,1,2,4,4,3,2,3,
389,2021-02-13 15:03:43 UTC,M,>10,NR,2,SH,R,3,2,3,4,2,4,4,4,3,3,3,3,4,4,3,3,2,3,2,2,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 12 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
39,2021-02-18 05:53:52 UTC,M,<1,BEN,1,ANB,U,0,3,1,1,2,5,4,5,4,4,2,2,4,2,4,3,3,DK,0,0,
390,2021-02-14 10:19:43 UTC,M,[2-10],EUR,1,SH,U,3,2,4,4,1,4,4,2,5,3,2,4,3,4,2,5,4,3,2,4,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 12 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
391,2021-02-15 18:33:49 UTC,M,[2-10],SPH,1,IH,U,2,2,1,2,2,5,4,4,3,5,3,3,5,5,4,3,4,3,2,2,
392,2021-02-15 20:48:14 UTC,M,[2-10],BIR,3,SH,PU,3,2,1,2,1,5,2,5,3,5,3,5,5,4,5,2,1,3,2,3,
393,2021-02-16 21:38:37 UTC,M,[2-10],EUR,1,IH,R,3,2,1,3,4,5,5,5,5,3,3,4,4,3,5,2,5,3,2,4,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 12 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
394,2021-02-17 21:55:12 UTC,M,[1-2],BIR,1,IH,R,2,2,4,2,3,4,4,4,4,2,4,4,4,3,4,1,4,3,2,1,
395,2021-02-18 09:25:48 UTC,F,[2-10],EUR,2,IH,R,2,3,5,4,4,4,5,4,5,3,2,1,3,2,1,3,5,3,2,3,
396,2021-02-18 10:10:26 UTC,M,[2-10],MCO,3,IH,R,3,3,1,3,2,5,5,5,3,2,3,3,3,1,2,3,2,3,2,4,
397,2021-02-18 11:54:04 UTC,F,[2-10],NR,1,IH,R,3,2,1,5,1,5,5,5,4,5,4,4,3,1,5,5,3,3,2,3,
398,2021-02-18 17:53:26 UTC,M,[2-10],MCO,3,SH,PU,2,3,3,5,1,5,5,5,4,3,4,1,5,3,2,4,2,3,2,3,
399,2021-02-18 19:01:21 UTC,F,[2-10],BIR,1,IH,R,2,2,3,4,2,4,4,5,5,4,1,2,3,2,1,2,2,3,2,2,
4,2021-03-13 14:55:49 UTC,F,[2-10],RAG,2,ANB,U,0,2,1,4,2,5,3,2,3,4,3,1,2,2,4,2,3,DK,1,0,
40,2021-02-18 06:28:34 UTC,M,>10,PER,2,AWB,PU,0,2,1,5,2,5,5,5,5,5,1,5,5,1,1,5,1,DK,0,0,
400,2021-02-18 21:38:10 UTC,M,[2-10],EUR,3,IH,R,3,2,1,4,1,4,4,4,4,4,4,1,3,1,1,1,1,3,2,4,
401,2021-02-19 19:56:23 UTC,M,>10,NR,1,IH,R,3,2,2,4,3,3,4,3,5,5,3,1,4,3,2,4,4,3,2,1,
402,2021-03-06 15:05:51 UTC,M,[2-10],EUR,3,SH,R,3,2,1,2,1,1,2,2,1,4,2,1,2,2,2,3,1,3,2,3,
403,2021-03-06 16:06:10 UTC,F,[1-2],Other,1,IH,R,2,2,4,2,1,5,3,4,2,1,4,1,5,3,2,4,4,3,2,4,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 11 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
404,2021-03-06 17:25:21 UTC,M,<1,EUR,3,IH,U,3,3,4,3,3,4,5,5,5,4,2,1,3,3,3,4,4,3,2,0,
405,2021-03-06 18:11:07 UTC,F,[2-10],Other,3,IH,R,3,2,5,5,5,5,5,5,3,5,5,3,5,5,5,1,1,3,2,2,
406,2021-03-06 18:12:14 UTC,M,[2-10],EUR,2,SH,PU,3,2,1,4,1,4,4,4,4,4,1,1,2,3,3,3,3,3,2,3,
407,2021-03-06 18:13:42 UTC,F,[1-2],BEN,1,SH,U,2,3,5,2,1,5,5,5,5,4,1,2,1,1,1,4,1,3,2,3,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 11 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
408,2021-03-06 18:22:15 UTC,M,[2-10],EUR,2,IH,PU,4,1,3,2,4,4,5,5,4,2,5,2,4,4,4,3,3,3,2,3,
409,2021-03-06 18:29:08 UTC,M,[2-10],EUR,5,IH,R,3,2,2,5,1,4,4,4,1,1,5,5,5,5,5,5,1,3,2,4,
41,2021-02-18 06:43:51 UTC,F,[2-10],BEN,1,ANB,U,0,2,2,4,3,5,4,4,5,2,3,3,3,3,3,5,4,DK,0,0,
410,2021-03-06 18:31:43 UTC,F,<1,EUR,1,IH,R,2,2,5,4,3,3,4,3,4,1,2,1,1,1,4,2,1,3,2,3,
411,2021-03-06 18:58:47 UTC,M,[2-10],EUR,2,IH,R,2,2,3,3,2,5,3,5,5,4,2,2,3,2,2,3,3,3,2,2,
412,2021-03-06 19:16:44 UTC,M,[2-10],NR,1,SH,PU,3,2,4,4,4,4,5,4,3,4,4,2,2,2,2,2,2,3,2,4,
413,2021-03-06 19:25:36 UTC,F,[1-2],MCO,2,AWB,PU,2,1,1,2,4,5,5,5,5,5,2,1,1,1,1,4,4,3,2,1,
414,2021-03-06 19:26:48 UTC,F,[2-10],EUR,2,AWB,PU,3,1,5,2,4,5,5,5,3,1,4,4,4,4,4,4,4,3,2,1,
415,2021-03-06 19:43:11 UTC,F,<1,EUR,1,IH,R,3,3,4,4,2,5,4,4,5,4,4,1,4,3,2,4,4,3,2,4,
416,2021-03-06 19:48:38 UTC,M,>10,EUR,3,IH,R,3,1,2,5,1,5,5,4,4,3,4,4,4,3,3,3,3,3,2,3,
417,2021-03-06 19:54:12 UTC,M,[2-10],EUR,2,IH,R,3,2,5,2,2,2,2,2,4,2,5,1,4,3,2,4,1,3,2,2,
418,2021-03-06 19:59:59 UTC,M,[2-10],EUR,1,AWB,R,3,2,2,4,2,5,4,4,5,4,4,2,2,2,2,3,2,3,2,2,
419,2021-03-06 20:01:46 UTC,F,[1-2],EUR,2,SH,PU,3,1,3,3,3,3,3,3,3,2,2,2,3,2,2,2,3,3,2,1,
42,2021-02-18 07:01:03 UTC,F,[1-2],MCO,1,SH,PU,0,3,2,4,2,5,5,5,5,5,1,1,2,1,2,4,1,DK,0,0,
420,2021-03-06 20:21:39 UTC,M,[1-2],CHA,1,IH,PU,2,2,2,5,4,4,5,4,5,5,2,1,3,3,1,4,4,3,2,3,
421,2021-03-06 20:51:30 UTC,F,[2-10],EUR,2,AWB,PU,3,1,5,4,4,5,5,5,2,1,4,5,4,2,4,4,4,3,2,2,
422,2021-03-06 21:11:07 UTC,F,<1,BIR,4,IH,PU,2,3,1,3,1,3,3,3,4,3,1,1,1,1,2,3,1,3,2,2,
423,2021-03-06 21:16:15 UTC,F,[2-10],NR,1,IH,PU,3,2,3,2,2,4,5,5,4,3,4,4,4,4,4,2,2,3,2,2,
424,2021-03-06 21:59:17 UTC,F,[2-10],EUR,2,IH,R,3,2,2,3,1,5,5,5,5,2,2,1,2,3,2,2,2,3,2,4,
425,2021-03-06 22:52:56 UTC,M,[2-10],EUR,4,IH,R,2,1,5,4,1,5,5,5,3,3,5,1,1,1,3,3,5,3,2,4,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 10 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
426,2021-03-06 23:33:26 UTC,F,[2-10],NR,2,SH,R,1,2,4,4,4,4,4,2,2,3,4,2,4,4,2,4,4,3,2,2,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 10 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
427,2021-03-07 00:17:54 UTC,F,[2-10],EUR,4,SH,PU,2,2,4,4,4,5,4,4,5,4,4,3,3,3,4,4,4,3,2,4,
428,2021-03-07 00:29:58 UTC,F,[2-10],EUR,1,IH,R,3,2,2,5,1,5,5,5,5,5,4,1,1,1,1,3,1,3,2,3,
429,2021-03-07 00:36:00 UTC,F,[2-10],EUR,1,IH,R,3,2,4,4,1,5,5,5,5,5,4,1,5,3,1,3,1,3,2,3,
43,2021-02-18 09:39:06 UTC,F,[2-10],MCO,3,SH,U,0,3,1,4,3,5,5,5,5,2,3,1,4,4,3,4,3,DK,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 09 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
430,2021-03-07 01:51:50 UTC,F,[2-10],EUR,2,IH,PU,2,2,4,4,4,4,3,3,4,2,3,2,2,4,4,3,4,3,2,2,
431,2021-03-07 08:05:58 UTC,F,[2-10],EUR,2,IH,R,3,2,4,3,4,4,4,4,4,2,2,2,2,2,2,2,4,3,2,2,
432,2021-03-07 08:10:17 UTC,M,>10,EUR,5+,IH,R,2,1,1,2,3,1,1,1,5,5,1,1,5,5,5,1,3,3,2,1,
433,2021-03-07 09:16:46 UTC,M,[2-10],EUR,1,IH,R,4,1,2,4,3,4,4,3,4,4,3,3,2,2,2,4,4,3,2,4,
434,2021-03-07 09:44:24 UTC,F,[1-2],EUR,2,SH,R,2,3,4,4,2,5,4,3,4,2,4,4,3,4,4,4,1,3,2,4,
435,2021-03-07 10:38:34 UTC,M,[1-2],EUR,1,IH,R,2,1,5,2,5,5,5,5,1,2,3,5,5,1,5,5,3,3,2,1,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 09 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
436,2021-03-07 11:02:02 UTC,F,[2-10],NR,1,IH,R,2,2,1,4,4,5,5,5,5,5,2,1,1,3,4,4,3,3,2,1,
437,2021-03-07 14:02:38 UTC,M,>10,EUR,2,SH,PU,3,2,1,5,1,4,4,4,5,4,1,1,2,3,2,2,2,3,2,1,
438,2021-03-07 14:10:15 UTC,M,[1-2],MCO,1,SH,R,3,2,1,4,4,4,3,3,5,2,4,4,4,4,4,2,4,3,2,3,
