Number,Timestamp,Gender,Age,Breed,Household Cats,Housing,Area,Ext,Obs,Shy,Calm,Scared,Intelligent,Vigilent,Persistent,Affectionate,Friendly,Solitary,Rough,Dominant,Aggressive,Impulsive,Predictable,Distracted,Abundance,PredBirds,PredMamm,Additional Comments
1106,2021-03-14 09:01:17 UTC,F,[2-10],CHA,1,SH,U,0,3,3,3,3,4,4,4,5,3,3,2,2,3,3,4,3,3,0,0,QUERY LENGTH LIMIT EXCEEDED. MAX ALLOWED QUERY : 500 CHARS
1683,2021-03-14 09:01:17 UTC,M,[1-2],CHA,1,SH,U,1,2,3,5,2,5,5,5,5,3,3,1,4,1,2,3,2,DK,1,0,This is a charter collected in front of my school. She was starving and beaten by the children in the neighborhood. It is no longer clean as soon as its litter box is a little dirty. Very jar of glue with me.
594,2021-03-06 16:07:20 UTC,M,<1,CHA,3,SH,U,3,3,1,4,3,5,4,5,4,4,2,2,4,2,4,3,4,DK,1,4,
1159,2021-03-13 17:03:04 UTC,M,>10,CHA,1,SH,PU,2,2,2,5,4,2,2,2,5,5,4,1,1,3,1,4,2,2,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 13 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2155,2021-02-17 17:56:47 UTC,F,[2-10],CHA,5+,ANB,U,0,2,1,2,1,2,2,2,2,2,1,1,1,1,1,2,1,2,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 05 MINUTES 25 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
65,2021-02-17 17:56:47 UTC,F,[2-10],CHA,4,AWB,R,0,2,4,4,3,4,5,4,4,4,4,1,3,3,3,4,4,3,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 13 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2426,2021-03-13 16:22:22 UTC,M,[2-10],CHA,3,ANB,R,1,2,1,5,2,4,5,5,3,3,4,1,4,3,3,4,4,1,0,0,This is a charter collected in front of my school. She was starving and beaten by the children in the neighborhood. It is no longer clean as soon as its litter box is a little dirty. Very jar of glue with me.
2306,2021-03-13 14:03:38 UTC,F,>10,CHA,2,IH,R,2,1,5,4,5,4,5,3,4,5,2,4,4,4,4,2,4,DK,0,0,
1520,2021-03-06 16:07:20 UTC,M,<1,CHA,3,ANB,U,1,3,1,3,1,4,2,4,4,4,1,1,3,1,2,3,2,2,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 52 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2155,2021-03-13 17:34:34 UTC,F,<1,CHA,4,AWB,U,0,2,1,2,1,2,2,2,2,2,1,1,1,1,1,2,1,3,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 05 MINUTES 25 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
296,2021-02-18 08:26:39 UTC,M,>10,CHA,1,AWB,PU,2,2,1,2,2,3,3,2,3,2,3,3,3,2,3,3,3,1,3,3,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 13 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
420,2021-03-13 14:03:38 UTC,F,>10,CHA,3,SH,R,2,2,2,5,4,4,5,4,5,5,2,1,3,3,1,4,4,2,2,3,QUERY LENGTH LIMIT EXCEEDED. MAX ALLOWED QUERY : 500 CHARS
3095,2021-03-08 09:53:23 UTC,F,>10,CHA,1,ANB,PU,1,3,1,5,1,5,5,5,5,4,3,2,2,2,2,4,2,DK,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 05 MINUTES 25 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
594,2021-03-13 13:57:19 UTC,M,[2-10],CHA,4,IH,U,3,3,1,4,3,5,4,5,4,4,2,2,4,2,4,3,4,DK,1,4,This is a charter collected in front of my school. She was starving and beaten by the children in the neighborhood. It is no longer clean as soon as its litter box is a little dirty. Very jar of glue with me.
1520,2021-03-14 09:01:17 UTC,F,<1,CHA,1,ANB,R,1,3,1,3,1,4,2,4,4,4,1,1,3,1,2,3,2,3,0,0,This is a charter collected in front of my school. She was starving and beaten by the children in the neighborhood. It is no longer clean as soon as its litter box is a little dirty. Very jar of glue with me.
2897,2021-03-07 17:27:03 UTC,M,[2-10],CHA,3,IH,U,0,2,3,5,1,5,4,4,5,5,2,1,1,1,1,5,3,2,0,0,This is a charter collected in front of my school. She was starving and beaten by the children in the neighborhood. It is no longer clean as soon as its litter box is a little dirty. Very jar of glue with me.
2426,2021-03-13 16:12:11 UTC,M,[2-10],CHA,3,ANB,PU,1,2,1,5,2,4,5,5,3,3,4,1,4,3,3,4,4,3,0,0,This is a charter collected in front of my school. She was starving and beaten by the children in the neighborhood. It is no longer clean as soon as its litter box is a little dirty. Very jar of glue with me.
1756,2021-03-13 21:26:38 UTC,F,>10,CHA,1,ANB,U,1,2,1,4,4,4,4,4,5,5,2,1,2,2,1,4,1,3,1,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 13 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2801,2021-03-13 17:34:34 UTC,F,>10,CHA,3,SH,R,2,2,4,4,3,4,5,2,3,4,5,1,3,3,2,4,4,DK,0,0,This is a charter collected in front of my school. She was starving and beaten by the children in the neighborhood. It is no longer clean as soon as its litter box is a little dirty. Very jar of glue with me.
2306,2021-02-17 17:56:47 UTC,M,<1,CHA,1,SH,R,2,1,5,4,5,4,5,3,4,5,2,4,4,4,4,2,4,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 52 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2897,2021-03-06 20:21:39 UTC,M,[1-2],CHA,1,AWB,PU,0,2,3,5,1,5,4,4,5,5,2,1,1,1,1,5,3,2,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 52 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2961,2021-03-06 23:33:20 UTC,M,<1,CHA,3,ANB,R,0,2,1,2,1,5,5,5,5,5,2,2,4,1,1,4,3,2,0,0,QUERY LENGTH LIMIT EXCEEDED. MAX ALLOWED QUERY : 500 CHARS
344,2021-02-18 08:26:39 UTC,M,<1,CHA,2,ANB,PU,2,2,1,4,1,5,5,5,5,5,4,2,4,2,2,4,3,1,3,4,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 13 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
3095,2021-03-06 16:44:36 UTC,M,[2-10],CHA,1,AWB,U,1,3,1,5,1,5,5,5,5,4,3,2,2,2,2,4,2,3,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 13 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
420,2021-03-13 16:22:22 UTC,F,>10,CHA,2,ANB,PU,2,2,2,5,4,4,5,4,5,5,2,1,3,3,1,4,4,3,2,3,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 05 MINUTES 25 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
420,2021-03-14 17:40:21 UTC,M,[1-2],CHA,2,AWB,PU,2,2,2,5,4,4,5,4,5,5,2,1,3,3,1,4,4,1,2,3,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 05 MINUTES 25 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
420,2021-03-14 17:40:21 UTC,F,<1,CHA,2,IH,U,2,2,2,5,4,4,5,4,5,5,2,1,3,3,1,4,4,3,2,3,QUERY LENGTH LIMIT EXCEEDED. MAX ALLOWED QUERY : 500 CHARS
1756,2021-03-07 17:27:03 UTC,M,<1,CHA,5+,ANB,PU,1,2,1,4,4,4,4,4,5,5,2,1,2,2,1,4,1,1,1,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 05 MINUTES 25 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1652,2021-03-06 16:44:36 UTC,M,<1,CHA,5+,IH,PU,2,2,1,1,2,1,1,1,1,1,2,2,2,1,2,2,2,DK,1,1,
483,2021-03-13 13:57:19 UTC,M,[2-10],CHA,2,IH,U,3,1,4,5,4,4,4,4,2,1,1,1,2,3,2,2,4,DK,2,2,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 13 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2306,2021-03-14 22:48:45 UTC,F,<1,CHA,1,ANB,PU,2,1,5,4,5,4,5,3,4,5,2,4,4,4,4,2,4,2,0,0,QUERY LENGTH LIMIT EXCEEDED. MAX ALLOWED QUERY : 500 CHARS
1756,2021-03-13 17:40:05 UTC,F,[2-10],CHA,4,ANB,U,1,2,1,4,4,4,4,4,5,5,2,1,2,2,1,4,1,2,1,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 52 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
103,2021-03-08 09:53:23 UTC,M,>10,CHA,1,SH,PU,0,2,5,5,3,4,5,3,4,1,4,3,4,3,4,4,3,DK,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 13 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
3095,2021-03-14 17:40:21 UTC,M,[2-10],CHA,5+,IH,R,1,3,1,5,1,5,5,5,5,4,3,2,2,2,2,4,2,3,0,0,QUERY LENGTH LIMIT EXCEEDED. MAX ALLOWED QUERY : 500 CHARS
1215,2021-03-13 17:40:05 UTC,M,[2-10],CHA,3,IH,PU,0,2,4,5,2,4,4,3,5,2,4,2,2,3,3,4,2,3,0,0,QUERY LENGTH LIMIT EXCEEDED. MAX ALLOWED QUERY : 500 CHARS
1652,2021-03-13 17:03:04 UTC,M,>10,CHA,1,AWB,PU,2,2,1,1,2,1,1,1,1,1,2,2,2,1,2,2,2,3,1,1,This is a charter collected in front of my school. She was starving and beaten by the children in the neighborhood. It is no longer clean as soon as its litter box is a little dirty. Very jar of glue with me.
2961,2021-02-17 17:56:47 UTC,F,>10,CHA,3,AWB,U,0,2,1,2,1,5,5,5,5,5,2,2,4,1,1,4,3,3,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 52 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
103,2021-03-06 20:21:39 UTC,M,>10,CHA,3,ANB,U,0,2,5,5,3,4,5,3,4,1,4,3,4,3,4,4,3,3,0,0,
175,2021-03-06 23:33:20 UTC,F,[1-2],CHA,3,AWB,U,0,2,3,4,5,3,4,3,5,5,1,1,1,5,1,4,4,3,0,0,QUERY LENGTH LIMIT EXCEEDED. MAX ALLOWED QUERY : 500 CHARS
1520,2021-03-07 00:34:46 UTC,F,>10,CHA,5+,SH,PU,1,3,1,3,1,4,2,4,4,4,1,1,3,1,2,3,2,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 05 MINUTES 25 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2961,2021-03-08 06:46:42 UTC,F,[2-10],CHA,5+,SH,PU,0,2,1,2,1,5,5,5,5,5,2,2,4,1,1,4,3,2,0,0,QUERY LENGTH LIMIT EXCEEDED. MAX ALLOWED QUERY : 500 CHARS
65,2021-03-13 16:22:22 UTC,M,[2-10],CHA,4,SH,PU,0,2,4,4,3,4,5,4,4,4,4,1,3,3,3,4,4,DK,0,0,This is a charter collected in front of my school. She was starving and beaten by the children in the neighborhood. It is no longer clean as soon as its litter box is a little dirty. Very jar of glue with me.
1691,2021-03-13 17:34:34 UTC,M,>10,CHA,1,AWB,U,2,2,1,4,1,4,4,4,4,4,2,4,1,4,2,1,2,1,1,1,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 05 MINUTES 25 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2816,2021-03-08 06:46:42 UTC,F,[1-2],CHA,4,IH,U,1,2,1,4,2,5,4,5,5,5,4,1,3,2,2,4,2,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 13 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
277,2021-03-06 16:44:36 UTC,F,[1-2],CHA,2,IH,U,2,2,1,3,1,4,4,4,5,4,3,1,4,2,3,2,4,2,4,4,This is a charter collected in front of my school. She was starving and beaten by the children in the neighborhood. It is no longer clean as soon as its litter box is a little dirty. Very jar of glue with me.
1520,2021-02-17 17:56:47 UTC,M,>10,CHA,4,ANB,R,1,3,1,3,1,4,2,4,4,4,1,1,3,1,2,3,2,2,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 05 MINUTES 25 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1122,2021-03-07 13:11:23 UTC,F,>10,CHA,5+,SH,R,0,2,2,4,1,4,4,3,5,5,3,3,3,1,3,4,3,1,0,0,QUERY LENGTH LIMIT EXCEEDED. MAX ALLOWED QUERY : 500 CHARS
1122,2021-03-07 17:27:03 UTC,F,>10,CHA,2,SH,U,0,2,2,4,1,4,4,3,5,5,3,3,3,1,3,4,3,3,0,0,QUERY LENGTH LIMIT EXCEEDED. MAX ALLOWED QUERY : 500 CHARS
103,2021-03-13 17:03:04 UTC,F,[2-10],CHA,1,SH,PU,0,2,5,5,3,4,5,3,4,1,4,3,4,3,4,4,3,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 52 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
3143,2021-03-16 14:28:00 UTC,F,>10,RAG,2,IH,R,2,1,5,5,4,2,3,1,5,3,4,1,1,1,2,3,4,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 21 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
810,2021-03-14 10:32:28 UTC,F,[2-10],RAG,1,IH,R,2,1,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,1,1,
2888,2021-03-13 15:08:23 UTC,M,[2-10],RAG,2,AWB,U,0,1,1,5,3,1,1,1,5,5,1,2,3,3,3,5,5,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 53 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
3058,2021-03-14 10:31:44 UTC,M,[1-2],RAG,3,IH,U,0,1,3,5,2,3,2,2,5,2,1,1,1,1,1,5,4,1,0,0,
1399,2021-03-13 18:47:58 UTC,M,[2-10],RAG,5+,SH,PU,0,2,1,5,1,5,4,4,5,5,2,1,2,1,1,5,2,3,0,0,
2383,2021-03-14 23:34:26 UTC,M,[2-10],RAG,2,IH,R,1,2,1,4,3,5,4,5,5,4,3,2,2,1,5,1,4,2,0,0,
3097,2021-03-14 23:54:56 UTC,F,[1-2],RAG,2,AWB,U,1,2,1,3,1,5,1,5,3,5,1,1,3,1,1,5,5,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 25 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
217,2021-03-14 07:24:38 UTC,M,[2-10],RAG,3,ANB,PU,0,3,1,4,1,4,4,4,5,5,3,1,3,1,1,2,3,DK,0,0,
4,2021-03-13 14:55:49 UTC,F,[2-10],RAG,2,ANB,U,0,2,1,4,2,5,3,2,3,4,3,1,2,2,4,2,3,DK,1,0,
2889,2021-03-13 15:08:26 UTC,M,[2-10],RAG,1,AWB,U,2,2,4,4,3,4,4,4,4,4,2,3,3,3,3,2,3,1,0,0,
2964,2021-03-13 17:49:08 UTC,M,[2-10],RAG,3,SH,U,2,2,4,4,1,5,5,5,5,2,1,1,1,1,1,4,4,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 44 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1535,2021-03-16 06:57:19 UTC,F,<1,RAG,5+,IH,R,0,3,1,4,1,3,4,5,5,4,1,1,1,1,1,4,4,3,0,0,
3120,2021-02-10 15:05:32 UTC,F,<1,RAG,1,AWB,U,0,2,1,4,1,3,1,4,5,5,2,1,1,1,1,5,5,1,0,0,
1366,2021-03-13 17:02:25 UTC,M,<1,RAG,1,IH,R,0,3,1,4,3,4,4,4,4,4,1,1,1,3,2,4,3,3,0,0,
197,2021-03-13 20:19:18 UTC,F,>10,RAG,1,ANB,U,0,3,4,4,3,4,4,4,3,2,4,1,1,1,1,4,2,DK,0,0,
3055,2021-03-14 09:16:03 UTC,F,[1-2],RAG,2,AWB,PU,1,2,1,4,1,4,4,4,4,4,1,1,1,1,4,2,4,1,0,0,
3027,2021-03-13 23:20:11 UTC,F,<1,RAG,2,AWB,U,1,3,2,2,1,5,2,3,3,5,1,1,1,1,1,3,3,1,0,0,
1412,2021-03-13 19:34:54 UTC,M,[2-10],RAG,2,SH,U,1,2,5,4,2,3,1,1,3,3,1,1,3,1,1,1,5,3,0,0,
2945,2021-03-13 16:40:52 UTC,F,<1,RAG,1,AWB,U,1,1,5,4,3,4,5,2,1,1,5,1,1,3,2,4,4,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 46 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
194,2021-03-13 19:50:01 UTC,M,<1,RAG,1,ANB,U,0,3,1,3,1,4,4,4,5,5,1,3,4,3,4,4,2,DK,0,0,
3108,2021-03-16 14:22:23 UTC,M,[2-10],RAG,1,AWB,U,0,2,3,4,4,4,5,3,4,2,4,1,1,3,2,3,4,1,0,0,
2895,2021-03-13 15:14:34 UTC,F,[1-2],RAG,2,ANB,U,0,2,3,5,3,4,2,4,4,5,2,1,3,1,1,4,4,1,0,0,
2185,2021-03-13 15:07:09 UTC,F,<1,RAG,1,SH,R,0,1,1,3,3,4,4,4,5,2,2,1,1,3,2,3,5,2,0,0,
1487,2021-03-14 11:16:25 UTC,F,[2-10],RAG,3,IH,R,0,1,2,5,2,5,5,3,4,4,3,2,3,1,2,4,3,3,0,0,
2341,2021-03-14 03:57:03 UTC,M,[2-10],RAG,2,IH,R,0,3,1,4,2,4,4,4,4,4,1,4,4,3,2,4,2,2,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 56 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2915,2021-03-13 15:46:17 UTC,F,[2-10],RAG,1,ANB,U,0,2,2,5,3,4,4,4,4,3,2,1,1,1,1,4,5,1,0,0,
2982,2021-03-13 18:51:20 UTC,M,[1-2],RAG,1,AWB,U,1,1,1,4,3,3,2,2,5,5,1,1,1,1,1,5,5,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 43 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1403,2021-03-13 19:09:02 UTC,F,<1,RAG,2,IH,R,0,3,4,2,3,5,4,2,4,4,1,1,1,2,4,5,5,3,0,0,She has been raised by the man since she was two weeks old
1565,2021-02-11 13:12:25 UTC,M,<1,RAG,3,IH,R,0,2,2,4,4,4,2,3,5,5,1,1,4,1,1,4,4,3,0,0,
3134,2021-02-11 13:59:01 UTC,F,[2-10],RAG,2,AWB,U,1,1,2,5,2,4,1,3,5,5,1,1,1,1,1,5,3,1,0,1,
2366,2021-03-14 11:28:06 UTC,M,[2-10],RAG,1,ANB,U,0,1,2,3,5,4,4,4,4,4,2,3,3,2,4,4,3,2,0,0,
163,2021-03-13 16:09:42 UTC,F,[2-10],RAG,1,IH,U,0,2,2,5,3,4,5,3,4,4,3,1,3,2,2,4,4,DK,0,0,
239,2021-02-10 13:55:24 UTC,F,[2-10],RAG,3,AWB,PU,0,3,1,4,2,4,3,4,4,4,1,1,1,1,1,4,3,DK,0,0,
3124,2021-02-10 19:27:33 UTC,F,[2-10],RAG,1,AWB,PU,2,2,1,4,1,4,2,4,4,3,4,1,5,5,3,5,3,1,0,0,
2423,2021-02-10 19:58:06 UTC,M,[2-10],RAG,1,SH,U,2,2,3,4,3,4,5,3,5,5,2,1,1,1,1,4,3,2,0,0,
2428,2021-02-13 10:41:03 UTC,F,<1,RAG,1,SH,PU,1,3,1,5,3,5,4,4,5,4,1,1,1,3,1,5,5,2,0,0,
2171,2021-03-13 14:53:07 UTC,F,[2-10],RAG,1,IH,R,2,2,3,5,3,5,5,5,5,4,2,1,3,1,3,4,3,2,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 05 MINUTES 23 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2882,2021-03-13 14:57:38 UTC,M,[2-10],RAG,2,AWB,R,0,2,2,5,3,4,3,5,5,5,1,1,1,3,2,5,5,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 53 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2414,2021-02-10 13:47:04 UTC,F,[1-2],RAG,2,IH,U,0,2,4,5,3,2,3,3,2,3,4,1,1,1,1,3,3,2,0,0,
2297,2021-03-13 21:03:44 UTC,F,<1,RAG,1,SH,PU,1,2,4,4,2,5,4,4,4,3,2,1,1,1,1,4,4,2,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 05 MINUTES 05 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2280,2021-03-13 20:14:27 UTC,F,>10,RAG,1,ANB,R,0,2,4,2,4,2,4,4,2,3,2,1,1,4,4,3,4,2,0,0,
3104,2021-03-15 22:09:33 UTC,F,[1-2],RAG,1,AWB,U,0,2,3,3,2,4,4,3,2,3,4,3,3,4,3,4,2,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 23 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2413,2021-02-10 13:45:39 UTC,M,<1,RAG,2,IH,U,0,2,1,3,1,5,2,4,5,5,1,1,1,1,1,3,3,2,0,0,
2235,2021-03-13 17:05:33 UTC,M,[2-10],RAG,4,SH,U,2,2,1,5,1,2,2,4,4,2,2,1,4,5,3,3,1,2,0,0,
2198,2021-03-13 15:30:06 UTC,F,<1,RAG,1,AWB,U,1,2,1,5,3,3,1,4,4,5,1,5,3,3,1,5,5,2,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 05 MINUTES 20 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2263,2021-03-13 19:03:13 UTC,F,[1-2],RAG,1,ANB,PU,0,2,3,4,2,5,4,4,5,4,2,3,2,3,4,4,4,2,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 05 MINUTES 10 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
