Number,Timestamp,Gender,Age,Breed,Household Cats,Housing,Area,Ext,Obs,Shy,Calm,Scared,Intelligent,Vigilent,Persistent,Affectionate,Friendly,Solitary,Rough,Dominant,Aggressive,Impulsive,Predictable,Distracted,Abundance,PredBirds,PredMamm,Additional Comments
132,907,1,3,0,0,0,2,0,2,3,2,2,5,3,5,5,4,3,2,3,1,3,4,4,3,0,0,291
946,251,2,2,0,0,3,2,0,2,4,2,3,4,3,4,4,3,1,2,4,3,4,4,4,2,0,0,50
2743,754,2,3,0,5,0,2,0,3,1,3,1,3,1,1,1,1,1,2,3,1,1,1,3,0,0,0,291
2907,1064,2,3,0,1,0,1,0,2,1,3,3,5,4,4,5,5,2,1,4,1,1,4,4,0,0,0,122
2321,1341,2,3,0,0,2,0,1,2,3,4,3,5,5,5,5,1,4,2,2,2,2,4,4,1,0,2,291
1006,411,2,0,0,1,2,1,0,3,3,5,1,5,5,5,5,4,3,1,1,1,1,3,1,2,0,0,291
1013,427,1,3,0,0,2,1,3,2,4,2,1,5,5,5,5,2,1,4,5,4,3,4,4,2,0,4,291
1898,407,1,2,0,1,1,1,2,2,4,4,2,5,5,5,5,4,1,2,4,1,2,4,4,1,0,3,291
1480,1407,2,3,0,0,1,0,1,2,1,2,2,5,3,5,5,5,2,1,1,1,1,2,5,2,0,0,291
2126,909,2,3,0,0,1,2,2,2,1,2,1,4,4,4,3,4,2,2,3,2,1,3,1,1,0,0,291
2222,1133,2,0,0,0,0,2,1,2,1,3,3,5,5,4,5,4,1,2,2,2,4,3,5,1,0,0,291
2548,260,1,3,0,0,0,2,0,2,2,5,3,5,5,5,5,5,1,1,1,3,1,3,1,0,0,0,154
2856,956,2,0,0,0,1,2,0,3,3,2,3,4,5,4,5,4,1,2,3,2,3,4,4,0,0,0,128
2078,777,2,3,0,1,1,0,2,2,2,3,2,4,4,5,5,4,2,4,3,5,5,5,2,1,0,0,291
1922,453,2,0,0,0,3,0,1,3,3,3,4,4,4,4,4,4,2,1,1,3,1,3,3,1,0,0,291
2938,1134,1,3,0,3,3,2,1,3,1,2,1,5,5,5,3,4,4,1,5,5,2,4,2,0,0,0,291
792,1358,2,3,0,0,2,1,3,2,4,4,3,5,5,3,5,3,4,1,2,2,2,5,2,2,1,4,291
2118,899,1,0,0,0,2,1,0,2,3,1,3,5,5,5,5,3,2,3,2,3,3,3,3,1,0,0,291
141,949,2,2,0,1,0,1,0,2,4,4,3,4,4,4,4,2,1,4,3,3,4,3,3,3,0,0,291
247,423,2,3,0,2,1,0,3,1,4,4,1,5,5,4,2,3,5,3,5,1,1,3,2,2,4,4,291
1846,253,1,2,0,1,3,1,0,2,4,2,4,2,2,2,2,2,4,2,2,4,4,2,5,1,0,0,291
129,893,2,0,0,0,0,0,0,2,1,2,3,4,5,5,4,4,3,3,3,3,4,4,5,3,0,0,291
2211,1090,2,3,0,1,3,1,2,3,1,4,1,5,2,5,5,5,1,2,2,1,4,4,4,1,0,0,192
2615,444,1,0,0,0,1,2,1,2,1,2,3,4,4,4,5,5,1,3,3,3,4,3,4,0,0,0,291
950,262,2,2,0,1,3,1,1,3,2,2,1,5,5,5,3,4,2,3,4,2,3,2,4,2,0,0,50
1384,1206,1,2,0,5,2,2,0,2,1,2,1,5,5,5,5,3,1,4,3,1,5,3,2,2,0,0,291
1246,902,1,0,0,2,1,2,0,2,2,1,1,4,4,4,4,4,2,2,2,2,4,4,3,2,0,0,291
953,266,1,2,0,4,2,1,0,2,2,3,3,5,5,5,4,3,3,2,4,4,3,4,4,2,0,0,49
1324,1065,1,2,0,0,3,2,2,2,2,3,2,5,5,4,5,4,1,1,2,1,1,4,4,2,0,0,248
2555,279,1,0,0,0,1,2,0,2,4,3,1,5,4,5,4,3,3,3,3,1,2,2,5,0,0,0,291
1017,446,2,0,0,0,1,0,0,2,1,2,1,4,4,4,4,4,1,3,3,4,4,4,4,2,0,1,26
2258,1222,1,0,0,0,1,2,1,2,4,2,1,5,5,3,4,4,2,1,3,1,3,3,5,1,0,0,186
1369,1173,2,0,0,1,3,1,2,2,2,1,1,5,5,5,5,4,1,5,3,1,1,4,4,2,0,0,291
367,1324,1,2,0,2,2,1,3,2,2,3,2,4,5,5,4,3,4,3,5,4,4,3,3,2,3,3,291
1849,259,1,3,0,0,3,0,1,2,4,1,5,5,5,3,3,3,4,4,1,5,4,2,5,1,0,0,291
2356,1418,1,2,0,5,2,1,2,2,1,1,3,3,1,3,3,3,3,3,3,3,3,3,3,1,0,1,291
2286,1286,1,3,0,1,1,0,2,2,4,1,4,4,3,4,3,1,2,2,4,4,1,4,4,1,0,0,291
59,443,1,3,0,1,3,0,0,2,2,2,3,5,5,5,4,4,1,1,1,3,1,5,1,3,0,0,291
998,392,2,0,0,0,3,1,0,2,2,4,3,5,5,3,5,5,3,1,2,3,1,3,5,2,0,0,291
186,1224,1,0,0,1,0,1,0,3,2,4,1,4,4,3,4,4,1,1,1,1,1,1,1,3,0,0,223
2919,1097,2,3,0,0,1,0,1,1,4,4,2,4,4,4,5,3,2,1,3,3,3,4,3,0,0,0,291
1853,269,2,2,0,0,0,2,1,2,1,2,1,5,2,5,5,4,1,4,4,2,4,4,5,1,0,0,291
1459,1370,2,3,0,1,1,2,2,2,1,1,4,4,3,5,5,2,1,3,2,3,2,4,4,2,0,0,291
2600,385,1,2,0,2,3,0,2,2,2,4,2,5,4,4,2,4,4,2,2,2,2,2,4,0,0,1,291
143,958,2,3,0,1,0,2,0,3,4,3,1,5,5,5,5,3,1,4,3,1,3,4,4,3,0,0,291
2259,1223,1,3,0,0,3,1,0,2,2,4,2,5,4,3,5,5,2,1,2,2,1,3,4,1,0,0,291
1293,977,2,2,0,0,2,1,2,2,2,2,2,5,2,5,4,3,4,2,3,2,3,3,5,2,0,0,291
2887,1030,2,2,0,0,0,0,1,2,1,1,2,3,2,3,2,3,2,2,2,3,2,2,2,0,0,0,291
2962,1405,2,3,4,4,1,2,2,3,4,5,1,5,5,5,5,4,4,1,2,3,1,5,4,1,0,0,142
134,698,1,3,4,0,1,2,0,2,3,1,3,4,4,4,5,4,2,5,5,1,4,4,4,2,0,0,174
654,650,2,0,4,1,0,0,2,3,3,3,2,3,3,3,3,3,2,1,1,1,1,3,1,3,1,2,142
381,897,1,2,4,2,1,1,3,1,5,4,5,5,5,4,1,2,5,3,3,5,4,2,3,0,3,3,82
1619,708,1,2,4,0,3,1,2,2,1,1,1,4,3,3,5,5,1,1,1,1,4,4,4,1,2,2,253
759,708,1,1,4,4,2,2,3,2,1,4,2,4,4,4,5,4,3,1,4,4,3,4,3,2,1,2,33
759,129,0,2,4,0,3,2,3,2,1,4,2,4,4,4,5,4,3,1,4,4,3,4,3,0,1,2,57
1705,1462,2,2,4,4,1,0,1,2,2,5,1,5,5,5,5,5,3,1,5,1,1,3,1,0,1,1,60
1057,129,0,3,4,3,2,1,0,3,2,2,2,5,5,5,5,4,1,3,5,3,3,3,4,0,0,0,201
1636,543,2,0,4,1,2,2,2,2,4,3,2,4,4,3,4,2,3,3,2,2,2,4,2,1,1,1,141
3013,1216,1,3,4,0,0,1,2,3,2,3,3,4,4,4,4,4,2,2,2,2,3,4,3,1,0,0,126
1054,994,2,3,4,2,3,1,1,1,1,3,2,3,3,2,2,2,1,2,1,3,3,3,3,0,0,0,256
2005,32,2,2,4,5,0,0,2,2,1,4,2,4,4,4,5,5,2,1,4,1,3,3,2,2,0,1,232
2396,986,0,3,4,1,2,2,0,2,1,4,1,4,4,4,4,4,2,2,2,1,2,4,4,0,0,0,126
1054,1141,2,1,4,1,0,2,1,1,1,3,2,3,3,2,2,2,1,2,1,3,3,3,3,0,0,0,109
467,1356,2,0,4,2,2,0,2,1,4,4,3,5,5,5,2,1,5,4,3,3,3,4,2,1,2,2,82
336,155,1,3,4,3,1,2,3,2,4,2,4,4,4,4,4,2,4,3,4,4,4,3,4,0,3,3,25
1619,32,0,3,4,4,3,2,2,2,1,1,1,4,3,3,5,5,1,1,1,1,4,4,4,3,2,2,174
2099,708,0,0,4,1,2,2,1,2,1,3,1,5,4,5,2,2,4,5,5,4,4,2,3,1,0,0,57
760,570,0,3,4,4,1,0,3,2,5,5,5,4,5,3,5,1,5,1,1,1,1,4,1,3,1,1,177
3105,801,1,0,4,4,1,0,0,2,3,2,3,4,3,5,3,3,2,4,3,3,4,4,4,2,0,0,7
1636,844,2,0,4,1,3,1,2,2,4,3,2,4,4,3,4,2,3,3,2,2,2,4,2,0,1,1,291
2875,1325,0,2,4,0,1,0,0,2,1,2,1,3,2,3,5,5,4,1,2,5,5,2,5,1,0,0,82
326,1193,0,2,4,1,2,2,3,2,3,3,2,4,4,3,4,3,2,2,3,3,4,3,4,2,3,3,60
2709,986,0,0,4,3,0,2,0,3,1,2,3,1,1,1,1,1,1,3,1,1,3,3,3,1,0,0,82
336,7,2,1,4,3,2,2,3,2,4,2,4,4,4,4,4,2,4,3,4,4,4,3,4,3,3,3,109
896,1249,1,1,4,1,2,0,2,2,5,4,3,3,5,2,3,1,4,1,2,3,2,4,3,1,0,0,105
134,129,2,0,4,5,0,1,0,2,3,1,3,4,4,4,5,4,2,5,5,1,4,4,4,2,0,0,23
441,947,0,2,4,3,2,0,3,1,4,5,4,5,4,3,4,4,3,1,2,3,3,3,2,0,2,3,60
441,422,1,0,4,5,0,2,3,1,4,5,4,5,4,3,4,4,3,1,2,3,3,3,2,0,2,3,82
2820,130,2,2,4,5,1,0,1,3,5,5,4,4,4,2,4,2,4,2,3,4,4,4,4,2,0,0,109
441,7,0,1,4,2,0,1,3,1,4,5,4,5,4,3,4,4,3,1,2,3,3,3,2,2,2,3,141
2940,32,0,3,4,1,1,2,0,3,4,4,3,3,2,4,4,4,2,2,2,2,2,4,3,3,0,0,109
3078,734,2,2,4,0,2,1,0,2,2,3,1,4,5,5,4,1,2,3,4,1,4,3,2,3,0,0,33
467,939,2,0,4,5,3,2,2,1,4,4,3,5,5,5,2,1,5,4,3,3,3,4,2,0,2,2,174
1057,729,0,0,4,2,1,0,0,3,2,2,2,5,5,5,5,4,1,3,5,3,3,3,4,1,0,0,57
2940,570,1,1,4,2,3,0,0,3,4,4,3,3,2,4,4,4,2,2,2,2,2,4,3,2,0,0,256
1134,1087,0,0,4,1,2,0,1,1,4,3,4,4,4,3,4,3,3,4,3,3,3,3,3,0,0,0,105
1619,46,1,0,4,5,1,2,2,2,1,1,1,4,3,3,5,5,1,1,1,1,4,4,4,3,2,2,256
677,1249,2,1,4,5,3,2,2,2,2,2,1,4,3,4,5,5,3,4,4,4,2,4,4,3,1,1,60
2409,698,0,0,4,3,1,1,1,2,3,2,2,5,4,3,4,1,2,3,2,5,3,2,2,2,0,1,232
1545,32,1,0,4,1,0,1,2,2,4,4,3,3,5,4,5,3,1,1,1,1,1,3,4,2,0,0,23
1059,155,0,0,4,0,3,2,0,2,4,4,1,3,3,4,3,1,4,1,2,1,1,2,4,3,0,0,23
336,863,2,2,4,3,3,1,3,2,4,2,4,4,4,4,4,2,4,3,4,4,4,3,4,0,3,3,112
1298,580,0,3,4,2,2,0,0,2,3,3,2,4,1,4,4,4,3,3,4,3,4,4,4,0,0,0,109
1214,599,1,1,4,5,1,1,2,2,4,4,4,5,4,5,5,4,3,3,2,2,2,3,2,2,0,0,232
3013,3,1,1,4,0,2,1,2,3,2,3,3,4,4,4,4,4,2,2,2,2,3,4,3,2,0,0,126
1054,1200,1,2,4,3,2,1,1,1,1,3,2,3,3,2,2,2,1,2,1,3,3,3,3,0,0,0,174
336,683,0,2,4,1,3,1,3,2,4,2,4,4,4,4,4,2,4,3,4,4,4,3,4,1,3,3,232
648,901,1,0,4,1,2,2,2,2,3,2,3,4,4,4,5,4,1,2,4,3,1,2,1,3,1,3,25
2716,1523,1,0,4,4,1,0,0,3,1,1,3,3,3,4,5,4,3,3,4,2,2,2,2,1,0,0,126
1135,568,1,1,4,2,1,0,0,2,2,1,3,3,2,2,3,3,3,2,1,1,1,2,1,3,0,1,82
2820,863,1,2,4,3,1,0,1,3,5,5,4,4,4,2,4,2,4,2,3,4,4,4,4,2,0,0,174
2152,1523,0,3,4,4,0,2,0,1,3,4,4,3,2,5,3,3,5,4,3,4,3,4,5,1,0,2,82
881,683,2,0,4,1,3,2,0,3,4,4,1,5,5,3,4,2,3,3,4,2,5,4,3,0,0,0,25
2327,698,2,2,4,3,2,1,0,1,3,4,3,4,4,3,4,2,4,1,1,1,1,4,1,0,0,0,253
2905,6,0,1,4,2,1,0,2,3,1,3,3,5,5,5,5,5,2,1,3,2,3,5,5,0,0,0,7
1059,1356,1,0,4,2,3,0,0,2,4,4,1,3,3,4,3,1,4,1,2,1,1,2,4,0,0,0,33
1054,863,1,1,4,1,2,1,1,1,1,3,2,3,3,2,2,2,1,2,1,3,3,3,3,0,0,0,112
1119,683,1,0,4,3,0,1,2,2,2,1,1,4,4,5,4,3,1,1,4,3,2,3,2,0,0,4,201
3054,912,2,0,4,0,1,1,0,2,5,4,5,3,5,3,5,2,4,1,1,1,1,3,4,3,0,0,105
1059,684,2,0,4,1,2,0,0,2,4,4,1,3,3,4,3,1,4,1,2,1,1,2,4,1,0,0,33
3054,724,0,1,4,0,3,1,0,2,5,4,5,3,5,3,5,2,4,1,1,1,1,3,4,3,0,0,256
453,947,2,1,4,5,2,0,3,1,4,4,3,4,4,3,3,4,4,2,2,3,3,4,3,2,2,4,177
1545,46,2,0,4,4,1,0,2,2,4,4,3,3,5,4,5,3,1,1,1,1,1,3,4,3,0,0,177
2716,599,2,3,4,1,0,1,0,3,1,1,3,3,3,4,5,4,3,3,4,2,2,2,2,2,0,0,126
2120,560,1,2,4,0,0,0,0,1,1,4,3,3,2,4,1,5,4,2,2,3,4,4,5,2,0,3,232
749,863,2,0,4,3,2,2,3,1,4,4,5,4,4,5,4,4,2,1,4,5,3,3,3,0,1,3,112
441,734,0,0,4,3,0,2,3,1,4,5,4,5,4,3,4,4,3,1,2,3,3,3,2,1,2,3,177
1298,61,0,3,4,0,1,1,0,2,3,3,2,4,1,4,4,4,3,3,4,3,4,4,4,3,0,0,82
287,768,2,2,4,2,3,0,3,2,2,1,2,4,5,5,4,3,2,2,4,4,4,2,3,1,4,3,232
134,1384,1,0,4,3,2,1,0,2,3,1,3,4,4,4,5,4,2,5,5,1,4,4,4,2,0,0,109
654,6,0,0,4,5,2,2,2,3,3,3,2,3,3,3,3,3,2,1,1,1,1,3,1,2,1,2,126
881,1462,1,0,4,0,2,2,0,3,4,4,1,5,5,3,4,2,3,3,4,2,5,4,3,2,0,0,57
441,1249,2,2,4,4,2,1,3,1,4,5,4,5,4,3,4,4,3,1,2,3,3,3,2,1,2,3,177
254,568,1,0,4,1,0,1,2,1,1,5,1,5,5,5,5,5,5,1,1,1,1,1,1,2,4,4,141
896,1193,1,0,4,4,1,2,2,2,5,4,3,3,5,2,3,1,4,1,2,3,2,4,3,2,0,0,83
3013,859,0,3,4,1,0,2,2,3,2,3,3,4,4,4,4,4,2,2,2,2,3,4,3,2,0,0,201
1705,1249,2,1,4,3,3,2,1,2,2,5,1,5,5,5,5,5,3,1,5,1,1,3,1,0,1,1,7
1727,6,1,3,4,2,2,0,2,2,1,4,4,4,4,5,3,4,2,3,2,1,3,3,3,2,1,2,232
336,30,0,1,4,2,0,2,3,2,4,2,4,4,4,4,4,2,4,3,4,4,4,3,4,2,3,3,126
2702,952,1,3,4,3,2,0,0,2,2,2,3,3,2,3,3,2,1,2,1,3,1,2,2,2,0,0,174
1985,592,2,2,4,5,3,2,0,2,4,2,1,3,5,5,4,2,3,4,3,3,3,4,3,1,0,0,33
134,11,0,3,4,3,3,2,0,2,3,1,3,4,4,4,5,4,2,5,5,1,4,4,4,2,0,0,33
2735,32,0,2,4,2,1,2,0,2,1,4,2,5,5,5,5,4,1,1,1,1,1,5,5,3,0,0,141
472,675,0,1,4,1,0,2,3,2,1,4,1,4,4,4,4,4,1,1,4,3,3,1,3,2,2,3,232
648,863,1,0,4,2,0,0,2,2,3,2,3,4,4,4,5,4,1,2,4,3,1,2,1,1,1,3,174
1214,592,1,3,4,2,2,2,2,2,4,4,4,5,4,5,5,4,3,3,2,2,2,3,2,1,0,0,112
1011,7,0,0,4,0,3,0,2,2,4,5,3,5,5,4,5,5,5,1,3,3,1,5,5,1,0,0,141
1135,761,1,3,4,4,0,2,0,2,2,1,3,3,2,2,3,3,3,2,1,1,1,2,1,0,0,1,253
453,1445,1,0,4,5,2,2,3,1,4,4,3,4,4,3,3,4,4,2,2,3,3,4,3,3,2,4,141
1225,599,1,1,4,2,3,1,2,2,1,2,1,5,5,5,5,5,1,2,3,3,5,4,5,3,0,0,177
1135,1061,2,2,4,4,0,2,0,2,2,1,3,3,2,2,3,3,3,2,1,1,1,2,1,1,0,1,174
2152,760,2,0,4,1,3,0,0,1,3,4,4,3,2,5,3,3,5,4,3,4,3,4,5,0,0,2,57
2152,708,2,3,4,5,1,2,0,1,3,4,4,3,2,5,3,3,5,4,3,4,3,4,5,3,0,2,126
2099,1325,1,0,4,2,3,0,1,2,1,3,1,5,4,5,2,2,4,5,5,4,4,2,3,0,0,0,82
1060,1200,0,2,4,4,3,0,0,2,1,1,1,3,3,4,4,4,1,1,2,1,1,2,4,2,0,0,60
2702,1525,1,1,4,1,3,0,0,2,2,2,3,3,2,3,3,2,1,2,1,3,1,2,2,1,0,0,109
1767,1249,0,1,4,2,3,0,2,2,1,3,2,4,2,3,4,5,4,1,2,3,4,1,4,1,1,1,201
1134,1087,0,0,4,4,3,2,1,1,4,3,4,4,4,3,4,3,3,4,3,3,3,3,3,0,0,0,201
677,947,0,2,4,0,2,1,2,2,2,2,1,4,3,4,5,5,3,4,4,4,2,4,4,3,1,1,141
654,11,1,0,4,5,1,2,2,3,3,3,2,3,3,3,3,3,2,1,1,1,1,3,1,3,1,2,256
1239,46,1,0,4,2,2,1,1,2,5,4,4,3,3,3,5,2,3,1,1,2,1,3,3,3,0,0,112
2120,677,2,3,4,5,0,1,0,1,1,4,3,3,2,4,1,5,4,2,2,3,4,4,5,2,0,3,60
2099,702,0,1,4,1,1,1,1,2,1,3,1,5,4,5,2,2,4,5,5,4,4,2,3,3,0,0,142
287,7,2,0,4,5,1,0,3,2,2,1,2,4,5,5,4,3,2,2,4,4,4,2,3,3,4,3,109
1678,675,1,1,4,4,0,0,3,3,3,2,2,4,4,4,5,2,4,2,3,5,4,3,4,2,1,1,201
441,11,0,1,4,1,3,0,3,1,4,5,4,5,4,3,4,4,3,1,2,3,3,3,2,1,2,3,57
2339,1525,0,1,4,0,3,2,0,3,1,4,1,5,5,5,3,1,3,1,3,1,1,4,3,1,0,0,23
2716,1216,2,0,4,3,3,1,0,3,1,1,3,3,3,4,5,4,3,3,4,2,2,2,2,1,0,0,33
2152,915,2,0,4,0,1,1,0,1,3,4,4,3,2,5,3,3,5,4,3,4,3,4,5,0,0,2,23
472,912,2,1,4,5,0,0,3,2,1,4,1,4,4,4,4,4,1,1,4,3,3,1,3,3,2,3,33
2820,568,1,0,4,5,0,1,1,3,5,5,4,4,4,2,4,2,4,2,3,4,4,4,4,0,0,0,232
881,986,0,3,4,5,1,2,0,3,4,4,1,5,5,3,4,2,3,3,4,2,5,4,3,1,0,0,105
1057,1139,1,1,4,5,3,2,0,3,2,2,2,5,5,5,5,4,1,3,5,3,3,3,4,1,0,0,256
1011,1384,0,0,4,5,0,1,2,2,4,5,3,5,5,4,5,5,5,1,3,3,1,5,5,3,0,0,141
1060,11,0,3,4,2,3,2,0,2,1,1,1,3,3,4,4,4,1,1,2,1,1,2,4,2,0,0,83
1298,1139,2,2,4,2,0,1,0,2,3,3,2,4,1,4,4,4,3,3,4,3,4,4,4,2,0,0,177
1763,32,2,1,4,4,1,2,4,1,2,5,2,3,4,4,4,4,4,1,1,2,1,3,4,2,1,1,112
1214,580,1,2,4,4,2,0,2,2,4,4,4,5,4,5,5,4,3,3,2,2,2,3,2,3,0,0,7
882,1384,2,0,4,4,3,1,0,3,2,4,3,5,5,3,4,2,2,2,1,1,5,4,3,3,0,0,83
134,592,0,1,4,5,0,2,0,2,3,1,3,4,4,4,5,4,2,5,5,1,4,4,4,1,0,0,109
2709,690,2,1,4,0,3,2,0,3,1,2,3,1,1,1,1,1,1,3,1,1,3,3,3,1,0,0,82
784,863,0,2,4,4,2,2,3,2,2,4,3,2,4,3,4,4,4,1,2,1,1,4,2,0,1,1,253
2940,599,2,3,4,4,3,2,0,3,4,4,3,3,2,4,4,4,2,2,2,2,2,4,3,3,0,0,23
453,592,2,2,4,3,1,2,3,1,4,4,3,4,4,3,3,4,4,2,2,3,3,4,3,1,2,4,232
2962,919,2,0,4,4,3,1,2,3,4,5,1,5,5,5,5,4,4,1,2,3,1,5,4,3,0,0,253
1059,863,2,0,4,1,1,2,0,2,4,4,1,3,3,4,3,1,4,1,2,1,1,2,4,3,0,0,232
1678,1216,2,3,4,1,0,1,3,3,3,2,2,4,4,4,5,2,4,2,3,5,4,3,4,1,1,1,232
134,683,2,1,4,1,1,1,0,2,3,1,3,4,4,4,5,4,2,5,5,1,4,4,4,3,0,0,256
2714,1249,0,1,4,3,2,1,0,3,2,4,3,2,3,3,5,4,3,1,1,1,1,3,3,3,0,0,177
1985,61,0,1,4,0,3,2,0,2,4,2,1,3,5,5,4,2,3,4,3,3,3,4,3,0,0,0,33
2327,599,0,2,4,5,1,0,0,1,3,4,3,4,4,3,4,2,4,1,1,1,1,4,1,2,0,0,105
1283,1445,2,2,4,1,3,2,0,3,4,3,4,4,4,4,4,1,3,1,1,4,4,1,4,2,0,1,23
2075,1445,2,3,4,0,2,2,2,1,4,3,3,4,4,4,3,2,4,3,3,3,4,3,3,0,0,1,33
648,171,2,2,4,2,2,0,2,2,3,2,3,4,4,4,5,4,1,2,4,3,1,2,1,1,1,3,33
326,702,1,1,4,2,1,1,3,2,3,3,2,4,4,3,4,3,2,2,3,3,4,3,4,3,3,3,33
1767,11,0,0,4,2,3,2,2,2,1,3,2,4,2,3,4,5,4,1,2,3,4,1,4,0,1,1,109
516,994,2,0,4,3,3,2,2,2,2,5,3,4,4,4,5,5,3,1,3,1,1,4,5,1,2,2,82
2709,861,1,1,4,5,3,2,0,3,1,2,3,1,1,1,1,1,1,3,1,1,3,3,3,0,0,0,141
2735,1460,1,0,4,5,3,0,0,2,1,4,2,5,5,5,5,4,1,1,1,1,1,5,5,2,0,0,142
441,543,0,1,4,2,2,2,3,1,4,5,4,5,4,3,4,4,3,1,2,3,3,3,2,1,2,3,60
309,986,0,3,4,2,2,0,2,2,1,4,1,5,2,5,4,1,2,4,5,5,5,3,3,1,3,4,82
1119,708,0,1,4,5,0,2,2,2,2,1,1,4,4,5,4,3,1,1,4,3,2,3,2,2,0,4,291
1767,1525,1,2,4,0,1,0,2,2,1,3,2,4,2,3,4,5,4,1,2,3,4,1,4,2,1,1,33
1767,994,1,2,4,4,3,0,2,2,1,3,2,4,2,3,4,5,4,1,2,3,4,1,4,2,1,1,105
2716,952,1,3,4,4,2,1,0,3,1,1,3,3,3,4,5,4,3,3,4,2,2,2,2,2,0,0,142
2005,560,0,3,4,2,2,0,2,2,1,4,2,4,4,4,5,5,2,1,4,1,3,3,2,0,0,1,60
441,557,1,3,4,4,2,2,3,1,4,5,4,5,4,3,4,4,3,1,2,3,3,3,2,1,2,3,141
759,1460,2,0,4,1,0,1,3,2,1,4,2,4,4,4,5,4,3,1,4,4,3,4,3,2,1,2,253
1743,1355,2,0,9,5,1,2,3,2,1,1,1,1,1,1,1,5,4,1,3,1,3,4,3,1,1,1,291
2918,1096,2,3,9,1,1,0,1,2,4,5,4,4,4,4,5,2,5,1,4,4,2,4,4,0,0,0,291
2227,1147,2,3,9,3,3,0,2,2,5,5,1,5,2,1,5,5,4,1,5,1,1,1,1,1,0,0,190
30,258,2,2,9,0,3,2,0,1,4,5,5,5,5,1,5,3,5,1,1,1,5,5,5,3,0,0,291
2561,303,2,2,9,1,3,0,0,1,3,5,3,5,5,2,4,4,3,1,3,2,1,2,2,0,0,0,153
936,241,2,3,9,0,2,1,3,2,2,2,1,5,4,4,4,4,3,1,3,4,2,3,2,2,0,4,291
1374,1182,1,3,9,2,2,1,0,2,4,5,2,4,4,2,4,2,4,1,1,1,1,4,4,2,0,0,291
1388,1210,1,3,9,5,2,1,0,2,5,5,2,4,5,2,1,1,5,1,1,1,1,5,4,2,0,0,264
1379,1192,2,3,9,0,2,1,1,2,2,5,3,5,5,5,5,3,1,1,1,1,1,5,3,2,0,0,35
1331,1091,1,3,9,1,3,1,0,2,2,4,2,3,4,1,4,4,4,1,4,3,1,5,1,2,0,0,291
2234,1158,1,2,9,1,3,0,2,2,3,4,2,3,4,3,2,2,4,2,2,2,2,3,3,1,0,0,291
2544,243,2,1,9,0,1,2,1,2,2,5,3,5,5,4,5,2,4,1,1,1,1,3,4,0,0,0,291
1945,513,1,1,9,0,1,2,1,2,1,5,1,4,4,3,5,5,1,1,2,4,3,5,3,1,0,0,214
1944,498,2,1,9,0,3,1,0,2,4,4,2,5,5,4,4,5,2,2,2,2,2,4,2,1,0,0,291
32,271,2,3,9,0,0,1,0,2,2,4,2,4,4,4,4,2,4,1,1,1,1,4,1,3,0,0,291
1482,1409,2,2,9,0,3,0,0,2,4,5,2,5,5,3,5,4,2,1,1,1,1,5,3,2,0,0,291
3015,1333,1,0,9,5,2,1,2,3,1,1,1,5,5,5,5,5,1,5,1,1,5,1,5,0,0,0,112
2037,699,1,3,9,1,3,2,2,2,1,3,2,4,4,5,5,5,1,1,5,5,5,3,3,1,0,0,291
2543,239,2,3,9,1,1,1,2,2,2,4,2,5,4,4,4,4,3,3,3,2,2,3,2,0,0,0,155
2030,682,1,3,9,0,2,2,0,2,1,5,3,4,4,3,5,4,1,1,1,1,1,4,2,1,0,1,208
925,229,1,3,9,2,2,1,0,2,1,4,3,4,4,4,4,4,2,1,1,1,1,1,1,2,0,0,291
40,336,2,1,9,1,1,0,0,2,1,5,2,5,5,5,5,5,1,5,5,1,1,5,1,3,0,0,291
2579,339,1,3,9,1,3,0,1,2,3,4,4,2,3,3,4,4,1,2,1,2,3,3,2,0,0,0,291
2358,1420,2,1,9,1,3,0,0,3,2,5,3,4,2,1,3,2,4,1,1,1,1,5,3,1,0,0,291
2026,676,2,2,9,0,1,0,3,2,5,4,4,5,4,4,5,1,3,1,3,3,1,1,3,1,0,0,209
2573,330,1,3,9,0,1,2,3,2,4,4,3,4,3,4,4,1,3,1,1,1,1,1,4,0,0,0,291
1434,1305,2,3,9,0,3,2,1,2,3,5,2,4,5,4,4,4,3,1,4,3,1,3,4,2,0,1,27
565,217,2,3,9,1,1,2,2,2,3,3,4,4,4,4,5,4,2,3,4,2,3,4,5,2,1,0,291
1872,326,2,2,9,0,2,1,0,2,4,4,3,5,4,4,5,4,2,1,2,3,1,4,4,1,0,0,291
2986,1241,1,3,9,0,0,2,0,2,2,4,2,4,4,2,5,4,4,2,2,2,2,4,3,0,0,0,115
2572,329,2,3,9,0,1,2,0,3,2,4,2,3,3,1,4,4,1,1,1,1,1,4,4,0,0,0,291
829,1483,2,1,9,0,3,0,2,2,1,5,1,5,5,3,5,5,3,1,5,1,1,4,2,2,1,0,291
1389,1211,2,3,9,5,2,1,0,2,2,5,2,4,4,4,4,4,4,1,1,1,1,4,4,2,0,0,19
2300,1307,2,3,9,1,3,2,1,2,2,5,2,5,3,3,5,4,1,1,4,3,2,4,3,1,0,1,291
924,226,2,3,9,0,3,1,0,2,4,5,3,5,3,2,5,3,2,1,3,4,3,5,4,2,0,0,291
1301,993,2,3,9,1,2,1,0,1,3,5,1,3,4,4,4,3,5,1,5,4,1,4,4,2,0,0,291
